address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 성동구 용답동 238-12,CS2,편의점,"가정,생활 > 편의점 > CU",,2076654382,,CU 장한평스타힐스점,http://place.map.kakao.com/2076654382,서울 성동구 가람길 287,127.06937702447311,37.559786987371005
서울 성동구 금호동4가 1553,CS2,편의점,"가정,생활 > 편의점 > CU",,553706053,02-2298-1655,CU 금호힐스테이트점,http://place.map.kakao.com/553706053,서울 성동구 금호로 40,127.025510868412,37.5468414163285
서울 성동구 금호동1가 1800,CS2,편의점,"가정,생활 > 편의점 > CU",,2045765809,,CU 뉴금호삼성점,http://place.map.kakao.com/2045765809,서울 성동구 금호로 64,127.02611820963234,37.54913937099602
서울 성동구 금호동2가 1217,CS2,편의점,"가정,생활 > 편의점 > CU",,1004298398,,CU 금호래미안점,http://place.map.kakao.com/1004298398,서울 성동구 금호로 107,127.024240710206,37.5522887605854
서울 성동구 금호동2가 1,CS2,편의점,"가정,생활 > 편의점 > CU",,401611708,02-2233-9796,CU 신금호파크자이점,http://place.map.kakao.com/401611708,서울 성동구 금호로 173,127.01971486009555,37.55567915692539
서울 성동구 행당동 347,CS2,편의점,"가정,생활 > 편의점 > CU",,19201830,02-2281-5231,CU 행당대림점,http://place.map.kakao.com/19201830,서울 성동구 난계로 56,127.025170440967,37.5574873228307
서울 성동구 하왕십리동 1071,CS2,편의점,"가정,생활 > 편의점 > CU",,1593617213,02-2282-0306,CU 왕십리자이점,http://place.map.kakao.com/1593617213,서울 성동구 난계로 100,127.0244757509857,37.56159961917814
서울 성동구 하왕십리동 1000-419,CS2,편의점,"가정,생활 > 편의점 > CU",,481546727,,CU 왕십리현대점,http://place.map.kakao.com/481546727,서울 성동구 난계로 97-2,127.0235869939,37.5607330412036
서울 성동구 송정동 15-4,CS2,편의점,"가정,생활 > 편의점 > CU",,24893408,02-462-3219,CU 송정금산점,http://place.map.kakao.com/24893408,서울 성동구 동일로 223,127.06920440592997,37.55181145950639
서울 성동구 송정동 90-7,CS2,편의점,"가정,생활 > 편의점 > CU",,1225627481,,CU 송정건영점,http://place.map.kakao.com/1225627481,서울 성동구 동일로 265,127.071086208719,37.5551980931765
서울 성동구 옥수동 401-1,CS2,편의점,"가정,생활 > 편의점 > CU",,26775877,02-2299-9535,CU 옥수역점,http://place.map.kakao.com/26775877,서울 성동구 동호로 21,127.01738926072758,37.54158339802866
서울 성동구 성수동1가 704,CS2,편의점,"가정,생활 > 편의점 > CU",,22876463,02-466-6768,CU 성수한진점,http://place.map.kakao.com/22876463,서울 성동구 뚝섬로 312,127.04564321033777,37.54124969546989
서울 성동구 성수동2가 840,CS2,편의점,"가정,생활 > 편의점 > CU",,1512301086,,CU 성수토목점,http://place.map.kakao.com/1512301086,서울 성동구 뚝섬로 436,127.058745668224,37.5376894593597
서울 성동구 성수동1가 714,CS2,편의점,"가정,생활 > 편의점 > CU",,959245442,,CU 성수베스트점,http://place.map.kakao.com/959245442,서울 성동구 뚝섬로5길 19,127.05084977136785,37.541901694019394
서울 성동구 마장동 768-1,CS2,편의점,"가정,생활 > 편의점 > CU",,16000164,02-2281-0900,CU 마장현대점,http://place.map.kakao.com/16000164,서울 성동구 마장로39길 36,127.04356096853247,37.568045252538035
서울 성동구 상왕십리동 811,CS2,편의점,"가정,생활 > 편의점 > CU",,1505140998,,CU 왕십리텐즈힐점,http://place.map.kakao.com/1505140998,서울 성동구 마장로 137,127.0237142493719,37.56942762857477
서울 성동구 마장동 784,CS2,편의점,"가정,생활 > 편의점 > CU",,138798926,,CU 마장센트럴점,http://place.map.kakao.com/138798926,서울 성동구 마장로42길 14,127.045256429343,37.5659074527201
서울 성동구 마장동 466-38,CS2,편의점,"가정,생활 > 편의점 > CU",,686149664,,CU 마장행운점,http://place.map.kakao.com/686149664,서울 성동구 마장로29길 55,127.03701877191,37.5709883343114
서울 성동구 마장동 830,CS2,편의점,"가정,생활 > 편의점 > CU",,1159067461,,CU 성동마장로점,http://place.map.kakao.com/1159067461,서울 성동구 마장로 258,127.038222710326,37.5656261256894
서울 성동구 마장동 339-11,CS2,편의점,"가정,생활 > 편의점 > CU",,1828280082,,CU 한양사대부고점,http://place.map.kakao.com/1828280082,서울 성동구 마조로14길 2,127.04191014034885,37.56314262971552
서울 성동구 행당동 4-11,CS2,편의점,"가정,생활 > 편의점 > CU",,16877269,02-2294-0085,CU 왕십리한양점,http://place.map.kakao.com/16877269,서울 성동구 마조로1길 32,127.03947853766358,37.56026027861428
서울 성동구 마장동 797-16,CS2,편의점,"가정,생활 > 편의점 > CU",,945701116,02-2295-7369,CU 마장서울점,http://place.map.kakao.com/945701116,서울 성동구 마조로19길 17,127.039674483547,37.5647994333287
서울 성동구 행당동 1-93,CS2,편의점,"가정,생활 > 편의점 > CU",,19729919,02-2282-0447,CU 한양대사랑점,http://place.map.kakao.com/19729919,서울 성동구 마조로11길 3-1,127.041094411792,37.5616923120675
서울 성동구 도선동 144,CS2,편의점,"가정,생활 > 편의점 > CU",,16058164,02-2295-7230,CU 왕십리도선점,http://place.map.kakao.com/16058164,서울 성동구 무학로2길 43,127.034466944452,37.5628152725592
서울 성동구 하왕십리동 242-21,CS2,편의점,"가정,생활 > 편의점 > CU",,59155334,02-2299-2243,CU 성동벽산점,http://place.map.kakao.com/59155334,서울 성동구 무학로14길 21-4,127.032739845065,37.5682073245919
서울 성동구 성수동1가 656-591,CS2,편의점,"가정,생활 > 편의점 > CU",,741074631,,CU 서울숲A타워점,http://place.map.kakao.com/741074631,서울 성동구 상원1길 26,127.04847176794816,37.54612297484426
서울 성동구 성수동1가 13-76,CS2,편의점,"가정,생활 > 편의점 > CU",,1188490501,,CU 뚝섬동아점,http://place.map.kakao.com/1188490501,서울 성동구 상원12길 6,127.048407703407,37.5502973279579
서울 성동구 용답동 41-1,CS2,편의점,"가정,생활 > 편의점 > CU",,230534972,,CU 용답역점,http://place.map.kakao.com/230534972,서울 성동구 용답19길 6-1,127.05187812714836,37.56283233173746
서울 성동구 용답동 9-1,CS2,편의점,"가정,생활 > 편의점 > CU",,52782086,02-3394-8802,CU 용답하이츠점,http://place.map.kakao.com/52782086,서울 성동구 용답29길 7,127.055017285332,37.5635823415995
서울 성동구 금호동4가 1192,CS2,편의점,"가정,생활 > 편의점 > CU",,570101726,02-2298-3760,CU 성동금호점,http://place.map.kakao.com/570101726,서울 성동구 장터길 34,127.01960990878948,37.548186473626885
서울 성동구 행당동 375-1,CS2,편의점,"가정,생활 > 편의점 > CU",,22986742,02-2299-5113,CU 행당두산점,http://place.map.kakao.com/22986742,서울 성동구 행당로 104-1,127.03044220236768,37.55749419027257
서울 성동구 금호동1가 128-1,CS2,편의점,"가정,생활 > 편의점 > CU",,506462523,02-2295-2850,CU 금호두산점,http://place.map.kakao.com/506462523,서울 성동구 행당로 35,127.023386252122,37.5557974185035
서울 성동구 행당동 318-28,CS2,편의점,"가정,생활 > 편의점 > CU",,1655579132,02-2295-9233,CU 성동행당점,http://place.map.kakao.com/1655579132,서울 성동구 행당로 133,127.033604829049,37.5585556082035
서울 성동구 행당동 346,CS2,편의점,"가정,생활 > 편의점 > CU",,26776024,02-2282-2133,CU 행당한진점,http://place.map.kakao.com/26776024,서울 성동구 행당로 76,127.02730897376419,37.556111925516916
서울 성동구 도선동 14,CS2,편의점,"가정,생활 > 편의점 > CU",,8653819,02-2281-7230,CU 성동신한점,http://place.map.kakao.com/8653819,서울 성동구 고산자로 269,127.035780305003,37.5636942543325
서울 성동구 행당동 380,CS2,편의점,"가정,생활 > 편의점 > CU",,455886528,,CU 성동자이점,http://place.map.kakao.com/455886528,서울 성동구 고산자로2길 67,127.038027811507,37.5562972682758
서울 성동구 행당동 387,CS2,편의점,"가정,생활 > 편의점 > CU",,1590895506,,CU 왕십리씨티점,http://place.map.kakao.com/1590895506,서울 성동구 고산자로14길 26,127.0375301011213,37.56358108652435
서울 성동구 행당동 349,CS2,편의점,"가정,생활 > 편의점 > CU",,2040996871,,CU 서울숲한신더휴점,http://place.map.kakao.com/2040996871,서울 성동구 고산자로 164,127.034743955619,37.5548765060723
서울 성동구 행당동 140,CS2,편의점,"가정,생활 > 편의점 > CU",,474272929,,CU 행당레몬점,http://place.map.kakao.com/474272929,서울 성동구 고산자로6길 40,127.03513033534732,37.55827044906029
서울 성동구 성수동1가 656-882,CS2,편의점,"가정,생활 > 편의점 > CU",,1596514612,,CU 성수스페이스타워점,http://place.map.kakao.com/1596514612,서울 성동구 광나루로 144,127.046434718073,37.5513000304133
서울 성동구 성수동2가 280-41,CS2,편의점,"가정,생활 > 편의점 > CU",,16083167,02-468-0881,CU 성동성수점,http://place.map.kakao.com/16083167,서울 성동구 광나루로 290,127.061999168772,37.547905129751
서울 성동구 금호동3가 1665,CS2,편의점,"가정,생활 > 편의점 > CU",,1020846865,,CU 금호한신점,http://place.map.kakao.com/1020846865,서울 성동구 금호산길 25,127.019165788775,37.5505615787555
서울 성동구 금호동1가 1558,CS2,편의점,"가정,생활 > 편의점 > CU",,107427406,02-2292-7011,CU 금호사거리점,http://place.map.kakao.com/107427406,서울 성동구 독서당로 335,127.026326107186,37.5482185042012
서울 성동구 옥수동 284-3,CS2,편의점,"가정,생활 > 편의점 > CU",,19199911,02-2291-7783,CU 옥수삼성점,http://place.map.kakao.com/19199911,서울 성동구 독서당로 210,127.01421680373,37.543354286842
서울 성동구 금호동4가 800,CS2,편의점,"가정,생활 > 편의점 > CU",,172983790,02-2282-7008,CU 금호대우점,http://place.map.kakao.com/172983790,서울 성동구 독서당로 272,127.019499743226,37.5466583978054
서울 성동구 금호동3가 281,CS2,편의점,"가정,생활 > 편의점 > CU",,1582886773,02-2254-3332,CU 금호동3가점,http://place.map.kakao.com/1582886773,서울 성동구 독서당로 311,127.02347217076849,37.54828217591042
서울 성동구 응봉동 98,CS2,편의점,"가정,생활 > 편의점 > CU",,400156049,,CU 응봉사랑점,http://place.map.kakao.com/400156049,서울 성동구 독서당로 381,127.030912301015,37.5502824813408
서울 성동구 옥수동 428,CS2,편의점,"가정,생활 > 편의점 > CU",,278386181,,CU 옥수극동점,http://place.map.kakao.com/278386181,서울 성동구 독서당로 187,127.01196829734154,37.54263463750482
서울 성동구 응봉동 191-5,CS2,편의점,"가정,생활 > 편의점 > CU",,1663274506,02-2295-4217,CU 응봉초점,http://place.map.kakao.com/1663274506,서울 성동구 독서당로62길 26,127.033248154037,37.5505440372486
서울 성동구 금호동2가 464,CS2,편의점,"가정,생활 > 편의점 > CU",,19204002,02-2237-6930,CU 신금호점,http://place.map.kakao.com/19204002,서울 성동구 무수막길 89,127.0201308049051,37.55369238670822
서울 성동구 행당동 286-25,CS2,편의점,"가정,생활 > 편의점 > CU",,1933876558,,CU 왕십리큐브스테이트점,http://place.map.kakao.com/1933876558,서울 성동구 무학봉28길 30,127.034230694622,37.5610097440765
서울 성동구 하왕십리동 975-25,CS2,편의점,"가정,생활 > 편의점 > CU",,16736215,02-2299-0964,CU 왕십리2동점,http://place.map.kakao.com/16736215,서울 성동구 무학봉길 80,127.031433014268,37.5614213765614
서울 성동구 하왕십리동 1002,CS2,편의점,"가정,생활 > 편의점 > CU",,1210796334,02-2282-2887,CU 왕십리KCC점,http://place.map.kakao.com/1210796334,서울 성동구 무학봉길 35,127.02716342911475,37.56047008246951
서울 성동구 행당동 16-15,CS2,편의점,"가정,생활 > 편의점 > CU",,1111309504,,CU 한양대후문점,http://place.map.kakao.com/1111309504,서울 성동구 사근동길 10,127.042211823951,37.5602142831961
서울 성동구 사근동 165,CS2,편의점,"가정,생활 > 편의점 > CU",,501987539,,CU 한양대사근점,http://place.map.kakao.com/501987539,서울 성동구 사근동8길 12,127.046677872715,37.560124304322
서울 성동구 사근동 196-4,CS2,편의점,"가정,생활 > 편의점 > CU",,1249685398,02-2281-5715,CU 한양대2생활관점,http://place.map.kakao.com/1249685398,서울 성동구 살곶이길 188,127.049740314892,37.5597932890175
서울 성동구 성수동1가 685-295,CS2,편의점,"가정,생활 > 편의점 > CU",,1335332800,,CU 성수프리미어점,http://place.map.kakao.com/1335332800,서울 성동구 서울숲길 51,127.043155627709,37.5482270677044
서울 성동구 성수동2가 346-4,CS2,편의점,"가정,생활 > 편의점 > CU",,111807221,02-498-2754,CU 성수2가점,http://place.map.kakao.com/111807221,서울 성동구 성덕정길 76,127.05192872991,37.5378890717974
서울 성동구 성수동2가 228-1,CS2,편의점,"가정,생활 > 편의점 > CU",,62542355,,CU 성수영동교점,http://place.map.kakao.com/62542355,서울 성동구 성덕정길 145,127.05955490258,37.5365646056261
서울 성동구 성수동2가 315-7,CS2,편의점,"가정,생활 > 편의점 > CU",,15760766,02-462-5818,CU 성수성문점,http://place.map.kakao.com/15760766,서울 성동구 성수이로 87,127.056341781273,37.5428335378977
서울 성동구 성수동2가 317-23,CS2,편의점,"가정,생활 > 편의점 > CU",,20644950,02-466-9765,CU 성수세종점,http://place.map.kakao.com/20644950,서울 성동구 성수이로20길 3,127.057188813614,37.543669258158
서울 성동구 성수동2가 277-17,CS2,편의점,"가정,생활 > 편의점 > CU",,17045474,02-469-5379,CU 성수아카데미점,http://place.map.kakao.com/17045474,서울 성동구 성수이로 118,127.057769462904,37.5453448340333
서울 성동구 성수동2가 442,CS2,편의점,"가정,생활 > 편의점 > CU",,1560994966,02-462-0217,CU 성수한강한신점,http://place.map.kakao.com/1560994966,서울 성동구 성수이로 5,127.05338906760991,37.535758455681595
서울 성동구 성수동2가 269-25,CS2,편의점,"가정,생활 > 편의점 > CU",,27062714,02-6466-3265,CU 성수에이스타워점,http://place.map.kakao.com/27062714,서울 성동구 성수이로10길 14,127.056602143965,37.5399826504019
서울 성동구 성수동1가 22-5,CS2,편의점,"가정,생활 > 편의점 > CU",,2070064937,02-499-3356,CU 성수경일점,http://place.map.kakao.com/2070064937,서울 성동구 성수일로 39,127.04931803475652,37.544155743314626
서울 성동구 성수동1가 13-189,CS2,편의점,"가정,생활 > 편의점 > CU",,1932485639,,CU 성수메타모르포점,http://place.map.kakao.com/1932485639,서울 성동구 성수일로 89,127.050756877556,37.5484177596721
서울 성동구 성수동2가 299-157,CS2,편의점,"가정,생활 > 편의점 > CU",,1764223951,,CU 성수점,http://place.map.kakao.com/1764223951,서울 성동구 성수일로12길 23,127.0537069491587,37.54830563189749
서울 성동구 성수동2가 300-1,CS2,편의점,"가정,생활 > 편의점 > CU",,21442792,02-465-1545,CU 성수사랑점,http://place.map.kakao.com/21442792,서울 성동구 아차산로 113,127.056972284589,37.5446280260352
서울 성동구 성수동1가 14-18,CS2,편의점,"가정,생활 > 편의점 > CU",,16884484,02-499-5152,CU 성수디지털타워점,http://place.map.kakao.com/16884484,서울 성동구 아차산로 49,127.05003943808386,37.54674310919087
서울 성동구 성수동1가 656-1110,CS2,편의점,"가정,생활 > 편의점 > CU",,662356884,,CU 서울숲L타워점,http://place.map.kakao.com/662356884,서울 성동구 아차산로 17,127.04663395884926,37.547774344871435
서울 성동구 성수동2가 278-27,CS2,편의점,"가정,생활 > 편의점 > CU",,27062742,,CU 성수협성점,http://place.map.kakao.com/27062742,서울 성동구 아차산로13길 33,127.061671834358,37.5461717794832
서울 성동구 성수동2가 277-37,CS2,편의점,"가정,생활 > 편의점 > CU",,9629610,02-461-8545,CU 성수성원점,http://place.map.kakao.com/9629610,서울 성동구 아차산로15길 10,127.062516201086,37.5436989939017
서울 성동구 성수동2가 277-56,CS2,편의점,"가정,생활 > 편의점 > CU",,253068257,02-465-6465,CU 성지아라점,http://place.map.kakao.com/253068257,서울 성동구 아차산로 135,127.058993811283,37.543881006037
서울 성동구 성수동2가 277-28,CS2,편의점,"가정,생활 > 편의점 > CU",,19205586,02-461-8332,CU 성수W타워점,http://place.map.kakao.com/19205586,서울 성동구 아차산로15길 19,127.062100676605,37.5447696002329
서울 성동구 성수동2가 252-2,CS2,편의점,"가정,생활 > 편의점 > CU",,1273661213,02-466-9452,CU 성수연무장점,http://place.map.kakao.com/1273661213,서울 성동구 연무장길 118,127.06195326152438,37.54029171022976
서울 성동구 성수동1가 656-465,CS2,편의점,"가정,생활 > 편의점 > CU",,68319699,070-4045-8992,CU 성수헤이루점,http://place.map.kakao.com/68319699,서울 성동구 왕십리로 64,127.044836531384,37.5432961745778
서울 성동구 도선동 332-1,CS2,편의점,"가정,생활 > 편의점 > CU",,19205585,02-2297-8545,CU 도선공원점,http://place.map.kakao.com/19205585,서울 성동구 왕십리로28길 15,127.03170849804654,37.56515503202024
서울 성동구 행당동 227-1,CS2,편의점,"가정,생활 > 편의점 > CU",,843553646,,CU 행당삼부소월점,http://place.map.kakao.com/843553646,서울 성동구 왕십리로 284,127.036905704998,37.5597799785248
서울 성동구 성수동1가 656-997,CS2,편의점,"가정,생활 > 편의점 > CU",,16054868,02-466-1742,CU 성수뚝섬점,http://place.map.kakao.com/16054868,서울 성동구 왕십리로14길 16,127.045333217282,37.5487956829029
서울 성동구 행당동 297-23,CS2,편의점,"가정,생활 > 편의점 > CU",,19204724,02-6052-0573,CU 행당으뜸점,http://place.map.kakao.com/19204724,서울 성동구 왕십리로21길 33,127.031251272164,37.5598645023096
서울 성동구 하왕십리동 946-16,CS2,편의점,"가정,생활 > 편의점 > CU",,16649282,02-2291-3535,CU 하왕십리점,http://place.map.kakao.com/16649282,서울 성동구 왕십리로 363-1,127.02959373331389,37.56411312843945
서울 성동구 상왕십리동 750,CS2,편의점,"가정,생활 > 편의점 > CU",,17045708,02-2291-6794,CU 상왕십리역점,http://place.map.kakao.com/17045708,서울 성동구 왕십리로 390,127.027038380799,37.5652138576822
서울 성동구 성수동1가 718,CS2,편의점,"가정,생활 > 편의점 > CU",,209254033,02-467-3356,CU 서울숲트리마제점,http://place.map.kakao.com/209254033,서울 성동구 왕십리로 16,127.04584784581593,37.53912505841522
서울 성동구 하왕십리동 1070-1,CS2,편의점,"가정,생활 > 편의점 > CU",,90519220,02-2282-7590,CU 왕십리센트라스점,http://place.map.kakao.com/90519220,서울 성동구 왕십리로 410,127.02888335130476,37.565224232687356
