address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 송파구 석촌동 277,PM9,약국,"의료,건강 > 약국",,13505309,02-424-6167,팜코리아약국,http://place.map.kakao.com/13505309,서울 송파구 가락로 99,127.10688024515213,37.50106778460286
서울 송파구 방이동 167-7,PM9,약국,"의료,건강 > 약국",,8650086,02-412-7891,경인약국,http://place.map.kakao.com/8650086,서울 송파구 가락로42길 9,127.12086174363671,37.51231506259689
서울 송파구 송파동 103-27,PM9,약국,"의료,건강 > 약국",,13507250,02-424-7048,열린약국,http://place.map.kakao.com/13507250,서울 송파구 가락로 166,127.1137678315821,37.50352379974039
서울 송파구 석촌동 273,PM9,약국,"의료,건강 > 약국",,12885022,02-415-7014,금강약국,http://place.map.kakao.com/12885022,서울 송파구 가락로 82,127.10543395984043,37.50037080493237
서울 송파구 석촌동 295-11,PM9,약국,"의료,건강 > 약국",,10924658,02-414-5567,해성약국,http://place.map.kakao.com/10924658,서울 송파구 가락로 111,127.108369231504,37.5015565750429
서울 송파구 석촌동 295-10,PM9,약국,"의료,건강 > 약국",,9842482,02-423-2664,수약국,http://place.map.kakao.com/9842482,서울 송파구 가락로 113,127.10866452636402,37.501642800304566
서울 송파구 송파동 106-14,PM9,약국,"의료,건강 > 약국",,16046593,02-414-8275,대교약국,http://place.map.kakao.com/16046593,서울 송파구 가락로 153,127.11265546476747,37.50309508634107
서울 송파구 석촌동 271,PM9,약국,"의료,건강 > 약국",,8045712,02-414-0847,일선약국,http://place.map.kakao.com/8045712,서울 송파구 가락로11길 8,127.10481062622986,37.5010317967406
서울 송파구 송파동 103-30,PM9,약국,"의료,건강 > 약국",,208903943,02-419-5878,온맘약국,http://place.map.kakao.com/208903943,서울 송파구 가락로 158,127.113258295624,37.5031206390562
서울 송파구 석촌동 225-3,PM9,약국,"의료,건강 > 약국",,10394035,02-422-1866,온누리배명약국,http://place.map.kakao.com/10394035,서울 송파구 가락로 26,127.09941731892685,37.49847940428031
서울 송파구 석촌동 296,PM9,약국,"의료,건강 > 약국",,1258634152,02-425-0539,송파프라자약국,http://place.map.kakao.com/1258634152,서울 송파구 가락로 112,127.108509053139,37.5012716388582
서울 송파구 방이동 159-6,PM9,약국,"의료,건강 > 약국",,9063959,02-423-0563,방이메디칼약국,http://place.map.kakao.com/9063959,서울 송파구 가락로 277,127.11952530622625,37.51262907079012
서울 송파구 방이동 126,PM9,약국,"의료,건강 > 약국",,10392221,02-4182-4634,방이프라자약국,http://place.map.kakao.com/10392221,서울 송파구 가락로 244,127.11808652767516,37.50973379034678
서울 송파구 송파동 122-2,PM9,약국,"의료,건강 > 약국",,16707865,02-418-6551,대동약국,http://place.map.kakao.com/16707865,서울 송파구 가락로 175,127.11434040538751,37.50447110422481
서울 송파구 송파동 142-9,PM9,약국,"의료,건강 > 약국",,13505066,02-419-2755,이화약산온누리약국,http://place.map.kakao.com/13505066,서울 송파구 가락로 211,127.116321982403,37.5074704163083
서울 송파구 마천동 118-12,PM9,약국,"의료,건강 > 약국",,10340004,02-409-6704,마천푸른솔약국,http://place.map.kakao.com/10340004,서울 송파구 거마로 60,127.146936113809,37.4982388440162
서울 송파구 마천동 176-23,PM9,약국,"의료,건강 > 약국",,9089590,02-400-2636,동의삼성약국,http://place.map.kakao.com/9089590,서울 송파구 거마로22길 49,127.15209567435437,37.49683125004012
서울 송파구 마천동 111-6,PM9,약국,"의료,건강 > 약국",,9759834,02-402-0067,세계로약국,http://place.map.kakao.com/9759834,서울 송파구 거마로 66,127.14711004479854,37.49870174442184
서울 송파구 거여동 43-3,PM9,약국,"의료,건강 > 약국",,1877248715,02-401-2989,예성온누리약국,http://place.map.kakao.com/1877248715,서울 송파구 거마로 28,127.14570140960595,37.495433740079214
서울 송파구 마천동 35-1,PM9,약국,"의료,건강 > 약국",,545562970,02-443-7727,수프라자약국,http://place.map.kakao.com/545562970,서울 송파구 거마로 61,127.14641637462023,37.49847465179017
서울 송파구 마천동 118-24,PM9,약국,"의료,건강 > 약국",,2123508042,02-407-8374,명약국,http://place.map.kakao.com/2123508042,서울 송파구 거마로 62,127.147017889436,37.4984189433962
서울 송파구 거여동 37-6,PM9,약국,"의료,건강 > 약국",,718747608,02-430-2001,이화제니약국,http://place.map.kakao.com/718747608,서울 송파구 거마로 4,127.1447622793623,37.493394115489785
서울 송파구 문정동 31,PM9,약국,"의료,건강 > 약국",,16762756,02-402-1424,문정약국,http://place.map.kakao.com/16762756,서울 송파구 동남로4길 25,127.1248907560077,37.48793146321621
서울 송파구 가락동 166,PM9,약국,"의료,건강 > 약국",,1863634706,02-6952-1930,참약사사귐약국,http://place.map.kakao.com/1863634706,서울 송파구 동남로 240-6,127.133835213909,37.4977255221334
서울 송파구 문정동 4-6,PM9,약국,"의료,건강 > 약국",,9150114,02-407-1569,성조약국,http://place.map.kakao.com/9150114,서울 송파구 동남로 136,127.12595444376652,37.49111179028908
서울 송파구 오금동 121-6,PM9,약국,"의료,건강 > 약국",,470958166,02-492-0585,서울예일약국,http://place.map.kakao.com/470958166,서울 송파구 동남로 317,127.138157340375,37.5038500857291
서울 송파구 문정동 4-4,PM9,약국,"의료,건강 > 약국",,1828971295,02-407-6796,문정프라자약국,http://place.map.kakao.com/1828971295,서울 송파구 동남로 138,127.12622144248196,37.491194397968826
서울 송파구 가락동 164-19,PM9,약국,"의료,건강 > 약국",,1104741735,02-449-9205,도담약국,http://place.map.kakao.com/1104741735,서울 송파구 동남로 209,127.1310618681469,37.496159980097964
서울 송파구 가락동 164-20,PM9,약국,"의료,건강 > 약국",,15286343,02-448-8450,큰사랑약국,http://place.map.kakao.com/15286343,서울 송파구 동남로 211,127.131254438147,37.496347175567
서울 송파구 가락동 189-13,PM9,약국,"의료,건강 > 약국",,844782808,02-403-1017,늘조은온누리약국,http://place.map.kakao.com/844782808,서울 송파구 동남로18길 45,127.134821595487,37.4928436499894
서울 송파구 오금동 618-3,PM9,약국,"의료,건강 > 약국",,9089075,02-449-2201,새힘온누리약국,http://place.map.kakao.com/9089075,서울 송파구 동남로29길 4,127.1383453234819,37.5052085808817
서울 송파구 가락동 164-23,PM9,약국,"의료,건강 > 약국",,9405996,02-402-0612,지앤미약국,http://place.map.kakao.com/9405996,서울 송파구 동남로 215,127.131607740316,37.4966206883427
서울 송파구 가락동 140,PM9,약국,"의료,건강 > 약국",,10338334,02-400-4201,메디팜푸른약국,http://place.map.kakao.com/10338334,서울 송파구 동남로 189,127.1298573642192,37.494760245580004
서울 송파구 가락동 140,PM9,약국,"의료,건강 > 약국",,9287548,02-443-1606,오층조은약국,http://place.map.kakao.com/9287548,서울 송파구 동남로 189,127.12985155883231,37.49467285434729
서울 송파구 가락동 164-18,PM9,약국,"의료,건강 > 약국",,18618944,02-400-3332,가락온누리약국,http://place.map.kakao.com/18618944,서울 송파구 동남로 207,127.13090565559975,37.49607005268763
서울 송파구 가락동 164-24,PM9,약국,"의료,건강 > 약국",,7970797,02-409-6262,송파제일약국,http://place.map.kakao.com/7970797,서울 송파구 동남로 217,127.13169377451318,37.49667194980932
서울 송파구 오금동 618-1,PM9,약국,"의료,건강 > 약국",,478089635,02-402-3938,기쁜약국,http://place.map.kakao.com/478089635,서울 송파구 동남로29길 8-10,127.13858615536807,37.50578494152572
서울 송파구 방이동 207-6,PM9,약국,"의료,건강 > 약국",,10244742,02-418-5662,그랜드약국,http://place.map.kakao.com/10244742,서울 송파구 마천로 35,127.124889072456,37.5093285501525
서울 송파구 거여동 133-77,PM9,약국,"의료,건강 > 약국",,2105169973,02-3402-0415,샘물약국,http://place.map.kakao.com/2105169973,서울 송파구 마천로 264,127.146149851165,37.4980803413579
서울 송파구 마천동 307-27,PM9,약국,"의료,건강 > 약국",,11669642,02-3401-3818,중앙프라자약국,http://place.map.kakao.com/11669642,서울 송파구 마천로57길 4,127.15202616066259,37.494337354987685
서울 송파구 오금동 19,PM9,약국,"의료,건강 > 약국",,10407933,02-430-3371,박순영온누리약국,http://place.map.kakao.com/10407933,서울 송파구 마천로7길 6,127.127941314558,37.5084170714125
서울 송파구 마천동 126-5,PM9,약국,"의료,건강 > 약국",,11390786,02-448-4411,옵티마100세약국,http://place.map.kakao.com/11390786,서울 송파구 마천로41길 9,127.148865565097,37.4971948658348
서울 송파구 방이동 207-10,PM9,약국,"의료,건강 > 약국",,219556906,02-421-3210,새솔약국,http://place.map.kakao.com/219556906,서울 송파구 마천로 41,127.125521992966,37.5090539740163
서울 송파구 마천동 126,PM9,약국,"의료,건강 > 약국",,26826369,070-8226-3999,송파하나약국,http://place.map.kakao.com/26826369,서울 송파구 마천로41길 1,127.147780339589,37.4973944496357
서울 송파구 마천동 135-5,PM9,약국,"의료,건강 > 약국",,16676332,02-402-0730,고바우약국,http://place.map.kakao.com/16676332,서울 송파구 마천로41길 21,127.14999738740387,37.497114145669634
서울 송파구 마천동 24-1,PM9,약국,"의료,건강 > 약국",,8072189,02-406-4256,장생당약국,http://place.map.kakao.com/8072189,서울 송파구 마천로 237,127.14434470288066,37.49969445972435
서울 송파구 오금동 131-1,PM9,약국,"의료,건강 > 약국",,13513190,02-404-7341,성심약국,http://place.map.kakao.com/13513190,서울 송파구 마천로 190,127.13969655347024,37.502628314834325
서울 송파구 오금동 17-8,PM9,약국,"의료,건강 > 약국",,13508980,02-456-7185,방이코끼리약국,http://place.map.kakao.com/13508980,서울 송파구 마천로 53,127.126701923319,37.5085409438928
서울 송파구 마천동 308-35,PM9,약국,"의료,건강 > 약국",,19668089,02-2236-1470,도래약국,http://place.map.kakao.com/19668089,서울 송파구 마천로 341,127.15250779175796,37.49317894119671
서울 송파구 마천동 134-14,PM9,약국,"의료,건강 > 약국",,16528316,02-400-0614,후생약국,http://place.map.kakao.com/16528316,서울 송파구 마천로45길 15,127.150055652022,37.4974096015579
서울 송파구 마천동 182-2,PM9,약국,"의료,건강 > 약국",,10340005,02-449-5982,마천행복한약국,http://place.map.kakao.com/10340005,서울 송파구 마천로51길 2,127.15054267851178,37.49553398875495
서울 송파구 마천동 128-35,PM9,약국,"의료,건강 > 약국",,8549006,02-402-2671,이화온누리약국,http://place.map.kakao.com/8549006,서울 송파구 마천로 295-1,127.1491984755237,37.49627902393825
서울 송파구 문정동 64,PM9,약국,"의료,건강 > 약국",,16823030,02-426-0610,송파그랜드약국,http://place.map.kakao.com/16823030,서울 송파구 문정로4길 14,127.12598373825948,37.48498941389
서울 송파구 가락동 186-5,PM9,약국,"의료,건강 > 약국",,16818710,02-443-7173,감람약국,http://place.map.kakao.com/16818710,서울 송파구 문정로13길 11-10,127.1349515562546,37.49405625632001
서울 송파구 문정동 644,PM9,약국,"의료,건강 > 약국",,979243338,02-3400-0088,대한약국,http://place.map.kakao.com/979243338,서울 송파구 법원로11길 11,127.11824569764292,37.485154187035
서울 송파구 문정동 642-3,PM9,약국,"의료,건강 > 약국",,1350703448,02-560-4899,에스케이약국,http://place.map.kakao.com/1350703448,서울 송파구 법원로 128,127.12154904691425,37.486955553276054
서울 송파구 문정동 221,PM9,약국,"의료,건강 > 약국",,1096519033,02-2283-1153,문정이화약국,http://place.map.kakao.com/1096519033,서울 송파구 법원로 114,127.12037503081766,37.48603232139682
서울 송파구 문정동 204-2,PM9,약국,"의료,건강 > 약국",,1326095516,02-560-4970,이층약국,http://place.map.kakao.com/1326095516,서울 송파구 법원로 128,127.12049166430545,37.486844010424626
서울 송파구 잠실동 242-17,PM9,약국,"의료,건강 > 약국",,243994291,02-425-1425,스타온누리약국,http://place.map.kakao.com/243994291,서울 송파구 삼전로 99,127.090132101689,37.507262646004
서울 송파구 삼전동 7-6,PM9,약국,"의료,건강 > 약국",,1503663860,02-421-2110,르네약국,http://place.map.kakao.com/1503663860,서울 송파구 삼전로 66,127.0885996998195,37.50448510607061
서울 송파구 삼전동 5,PM9,약국,"의료,건강 > 약국",,1247266844,02-6949-4121,아이레몬약국,http://place.map.kakao.com/1247266844,서울 송파구 삼전로 84,127.089797885515,37.5058429169268
서울 송파구 삼전동 7-6,PM9,약국,"의료,건강 > 약국",,619206809,02-421-2110,삼전약국,http://place.map.kakao.com/619206809,서울 송파구 삼전로 66,127.088590664895,37.5044959249086
서울 송파구 삼전동 14-6,PM9,약국,"의료,건강 > 약국",,82588963,02-422-0075,잠실수약국,http://place.map.kakao.com/82588963,서울 송파구 삼전로10길 11,127.09073318004957,37.505818776098586
서울 송파구 잠실동 251-4,PM9,약국,"의료,건강 > 약국",,16792186,02-419-3230,새웅약국,http://place.map.kakao.com/16792186,서울 송파구 삼전로 75,127.08860310960704,37.505456386993906
