address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 관악구 봉천동 863-4,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,792302018,1577-0711,세븐일레븐 서울대드림점,http://place.map.kakao.com/792302018,서울 관악구 관악로 157,126.95215139312877,37.47933810232541
서울 관악구 봉천동 851-30,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,18117356,1577-0711,세븐일레븐 관악점,http://place.map.kakao.com/18117356,서울 관악구 관악로 192,126.95360245034163,37.48215883919217
서울 관악구 봉천동 868-1,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,18117420,,세븐일레븐 서울대서진점,http://place.map.kakao.com/18117420,서울 관악구 관악로17길 3,126.951587511119,37.4806569499578
서울 관악구 봉천동 856-1,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,153489016,1577-0711,세븐일레븐 서울대입구점,http://place.map.kakao.com/153489016,서울 관악구 관악로 168,126.952985214578,37.4802160199586
서울 관악구 봉천동 867-11,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,16735193,1577-0711,세븐일레븐 서울대한울점,http://place.map.kakao.com/16735193,서울 관악구 관악로15길 23-16,126.950783267876,37.4795177422081
서울 관악구 봉천동 1621-35,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,1675721417,,세븐일레븐 관악공원점,http://place.map.kakao.com/1675721417,서울 관악구 관악로12길 77,126.956701964317,37.4774342227164
서울 관악구 봉천동 1604-13,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,597301964,,세븐일레븐 서울대샤로수점,http://place.map.kakao.com/597301964,서울 관악구 관악로14길 34,126.95436085312744,37.47884882739485
서울 관악구 봉천동 877-1,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,816830014,1577-0711,세븐일레븐 관악정옥점,http://place.map.kakao.com/816830014,서울 관악구 관악로15길 39,126.950184655595,37.4803184884399
서울 관악구 봉천동 1608-4,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,922417759,,세븐일레븐 관악무지개점,http://place.map.kakao.com/922417759,서울 관악구 관악로10길 36,126.95470814522912,37.476636081808735
서울 관악구 신림동 산 56-1,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,1966993300,,세븐일레븐 서울대220동점,http://place.map.kakao.com/1966993300,서울 관악구 관악로 1,126.954177472764,37.464405559899
서울 관악구 신림동 산 56-1,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,1719819780,1577-0711,세븐일레븐 서울대기숙사점,http://place.map.kakao.com/1719819780,서울 관악구 관악로 1,126.958488058298,37.4634583875703
서울 관악구 신림동 산 56-1,CS2,편의점,"가정,생활 > 편의점 > 세븐일레븐",,563507013,,세븐일레븐 서울대동원관점,http://place.map.kakao.com/563507013,서울 관악구 관악로 1,126.951701579779,37.4650352819092
